symbol,conf,only_side,test_volume_usd,sigma,vlt_score,leverage,liquidation_p
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,5,0.09464967321404028
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,7,0.22950312318173893
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,10,0.44526953864157504
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,12,0.5856620275414881
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,15,0.8511033241581644
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,17,0.9889515557158476
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,20,0.7686566059983424
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,25,0.8527777909505031
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,30,0.9655158895611134
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,35,0.9354751148785436
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,40,0.9329566639036316
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,45,0.9929644907197956
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,50,0.9397547171062298
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,75,0.9992220042755574
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.12025365165241401,1,100,0.9993362278665269
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,1,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,2,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,3,0.00783695141769325
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,5,0.24568429486805277
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,7,0.6180307071232851
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,10,0.7876998283294279
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,12,0.8947368102010328
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,15,0.8711215452502411
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,17,0.8895218121300036
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,20,0.9703058650909083
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,25,0.9994445960303597
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,30,0.9997153739066553
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,35,0.9990339937382064
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,40,0.9991047437084312
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,45,0.9999301365428391
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,50,0.9974549637024875
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,75,0.9999983325390792
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.190507303304828,2,100,0.9999999817475902
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,1,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,2,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,3,0.0
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,5,0.21978099131962459
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,7,0.3882261009520842
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,10,0.8647400056486669
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,12,0.9336478739181655
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,15,0.9351193512612281
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,17,0.9996068335208637
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,20,0.9747798792324617
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,25,0.9999982265374842
BTCUSDC,Fixed volumes with 0.1% percent thresholds (v2),0,10000,0.26076095495724205,3,30,0.9971800104275191
