symbol,conf,only_side,test_volume_usd,target_perc,average_pnl_pct,average_position_duration_s,positions_per_year,cost_per_year_pct,cost_per_year_usd,avg_chases_per_position,avg_turnover_per_usd,avg_turnover_per_year,avg_pos_pnl_pct,avg_neg_pnl_pct,positive_share,negative_share,zero_share,avg_pos_duration_s,avg_neg_duration_s,avg_zero_duration_s,avg_chases_pos,avg_chases_neg,avg_chases_zero
ETHUSDC,Current,0,5000,2.0,-0.7940628181977106,42513.35042138198,741.7905125665901,-589.0282649209508,-29451.413246047545,79.58393679395108,59034.609266452084,295173046.33226043,1.10588109898555,-2.8310891312022055,0.5174096307320435,0.4825903692679565,0.0,19822.48265432468,66841.38152186152,0.0,26.20287057324595,136.81648746261553,0.0
ETHUSDC,Current,0,5000,3.0,-0.9999441852845867,84442.62326355878,373.4606858620576,-373.4398412601581,-18671.992063007907,112.30869506041529,41942.88228553537,209714411.42767686,1.6672880729668362,-3.8841963694914585,0.5195461167373234,0.48045388326267663,0.0,42429.69020619797,129873.94764888629,0.0,38.161508159819924,192.48888375948212,0.0
ETHUSDC,Current,0,10000,0.5,-0.1901539449743129,3260.139689954628,9673.205138163541,-1839.3981175675908,-183939.8117567591,19.478377012851233,188418.33660379917,1884183366.0379918,0.2605046662591886,-0.6172330412905809,0.486560982076307,0.5134290130713396,1.0004852353391395e-05,1529.6814638564745,4900.054910586929,2600.5280000000002,8.161476378964684,30.203281499668734,8.0
ETHUSDC,Current,0,10000,1.0,-0.35544984931922746,12050.725905401689,2616.937788441783,-930.1901425794242,-93019.01425794241,37.55093428269989,98268.45891569139,982684589.1569139,0.5344246455313062,-1.283344312628571,0.5104578660253108,0.4895421339746891,0.0,5658.430934850325,18716.13225802564,0.0,13.856986129613666,62.25720851846177,0.0
ETHUSDC,Current,0,10000,1.5,-0.535498625638458,24504.263970728258,1286.9596914917156,-689.1651460459076,-68916.51460459076,55.326384155875395,71202.82628459754,712028262.8459754,0.8169022749970731,-1.9642780089960057,0.5137313073808283,0.4862686926191717,0.0,11687.767519870844,38044.58761829087,0.0,19.421433588262836,93.25911039657021,0.0
ETHUSDC,Current,0,10000,2.0,-0.8330800890973273,42551.889089186414,741.1186829779116,-617.4112184469325,-61741.12184469325,76.03745839485472,56352.78102258248,563527810.2258248,1.1048537380489374,-2.8679096133910025,0.5121949998748717,0.48780500012512823,0.0,19574.81505815272,66677.80503394178,0.0,24.759806125041532,129.87896697140394,0.0
ETHUSDC,Current,0,10000,3.0,-1.076016163450946,83961.42138264356,375.6010734534694,-404.15282604545905,-40415.28260454591,107.70120765891441,40452.68920892327,404526892.08923274,1.659972093512379,-3.9629371390548402,0.5134212302206823,0.4865787697793177,0.0,42096.42046292227,128135.93455579707,0.0,36.10756464079727,183.24436440414829,0.0
ETHUSDC,Current,0,30000,0.5,-0.21931323715550105,3272.051474083249,9637.990187436044,-2113.738827679553,-634121.6483038659,17.670249428123345,170305.69059780016,5109170717.934005,0.254121702611278,-0.6330863614299138,0.4663766494520972,0.5336233505479028,0.0,1513.298012797584,4809.168516739828,0.0,7.334739818156505,26.7032880635711,0.0
ETHUSDC,Current,0,30000,1.0,-0.4073686225882255,11945.891648733572,2639.9034017141157,-1075.4138125222503,-322624.14375667507,33.893638200959245,89475.9307831798,2684277923.495394,0.5248958928650841,-1.3189610567685568,0.49439433702351865,0.5056056629764814,0.0,5517.290409221257,18231.94475400724,0.0,12.317029022351482,54.99180653885928,0.0
ETHUSDC,Current,0,30000,1.5,-0.5990201438273293,24405.976282821903,1292.142532409021,-774.0194056090612,-232205.82168271835,49.72510243540808,64251.919785186175,1927557593.5555851,0.8061646217957676,-2.012931712637594,0.5015478015207525,0.49845219847924743,0.0,11545.628605425056,37346.1922635514,0.0,17.23453978906999,82.41744548286604,0.0
